N_POINTS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
2275,141,R,A,1902406,1,86.08,,1,37.249,,1,23.877,,1,1,27.34598,-49.40504,2025-09-09 18:58:04
2276,141,R,A,1902406,1,88.04,,1,37.242,,1,23.801,,1,1,27.34598,-49.40504,2025-09-09 18:58:04
2277,141,R,A,1902406,1,90.04,,1,37.237,,1,23.754,,1,1,27.34598,-49.40504,2025-09-09 18:58:04
2278,141,R,A,1902406,1,92.04,,1,37.232,,1,23.719,,1,1,27.34598,-49.40504,2025-09-09 18:58:04
2279,141,R,A,1902406,1,94.0,,1,37.225,,1,23.663,,1,1,27.34598,-49.40504,2025-09-09 18:58:04
2280,141,R,A,1902406,1,96.0,,1,37.216,,1,23.57,,1,1,27.34598,-49.40504,2025-09-09 18:58:04
2281,141,R,A,1902406,1,98.04,,1,37.192,,1,23.299,,1,1,27.34598,-49.40504,2025-09-09 18:58:04
2282,141,R,A,1902406,1,100.0,,1,37.172,,1,23.204,,1,1,27.34598,-49.40504,2025-09-09 18:58:04
2283,175,R,A,1902299,1,0.92,,1,36.965,,1,28.969,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2284,175,R,A,1902299,1,1.96,,1,36.966,,1,28.966,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2285,175,R,A,1902299,1,2.96,,1,36.967,,1,28.947,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2286,175,R,A,1902299,1,4.0,,1,36.989,,1,28.944,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2287,175,R,A,1902299,1,5.04,,1,37.002,,1,28.954,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2288,175,R,A,1902299,1,6.08,,1,37.035,,1,28.965,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2289,175,R,A,1902299,1,6.96,,1,37.04,,1,28.946,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2290,175,R,A,1902299,1,8.0,,1,37.039,,1,28.924,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2291,175,R,A,1902299,1,9.04,,1,37.045,,1,28.916,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2292,175,R,A,1902299,1,10.28,,1,37.069,,1,28.929,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2293,175,R,A,1902299,1,12.0,,1,37.083,,1,28.927,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2294,175,R,A,1902299,1,14.04,,1,37.108,,1,28.94,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2295,175,R,A,1902299,1,16.04,,1,37.128,,1,28.955,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2296,175,R,A,1902299,1,18.04,,1,37.15,,1,28.969,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2297,175,R,A,1902299,1,20.0,,1,37.161,,1,28.971,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2298,175,R,A,1902299,1,21.96,,1,37.175,,1,28.979,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2299,175,R,A,1902299,1,24.08,,1,37.189,,1,28.991,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2300,175,R,A,1902299,1,26.08,,1,37.238,,1,29.036,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2301,175,R,A,1902299,1,28.04,,1,37.335,,1,29.086,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2302,175,R,A,1902299,1,30.0,,1,37.495,,1,29.114,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2303,175,R,A,1902299,1,32.04,,1,37.608,,1,29.037,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2304,175,R,A,1902299,1,34.0,,1,37.587,,1,28.974,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2305,175,R,A,1902299,1,35.96,,1,37.594,,1,28.933,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2306,175,R,A,1902299,1,37.96,,1,37.586,,1,28.765,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2307,175,R,A,1902299,1,40.0,,1,37.553,,1,28.401,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2308,175,R,A,1902299,1,42.04,,1,37.516,,1,28.132,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2309,175,R,A,1902299,1,44.0,,1,37.54,,1,27.964,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2310,175,R,A,1902299,1,45.96,,1,37.535,,1,27.737,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2311,175,R,A,1902299,1,47.96,,1,37.496,,1,27.293,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2312,175,R,A,1902299,1,50.0,,1,37.503,,1,27.11,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2313,175,R,A,1902299,1,52.08,,1,37.503,,1,27.052,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2314,175,R,A,1902299,1,53.96,,1,37.49,,1,26.859,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2315,175,R,A,1902299,1,55.92,,1,37.458,,1,26.681,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2316,175,R,A,1902299,1,58.0,,1,37.436,,1,26.562,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2317,175,R,A,1902299,1,60.04,,1,37.419,,1,26.444,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2318,175,R,A,1902299,1,62.04,,1,37.387,,1,26.148,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2319,175,R,A,1902299,1,64.0,,1,37.391,,1,25.986,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2320,175,R,A,1902299,1,66.04,,1,37.378,,1,25.869,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2321,175,R,A,1902299,1,68.04,,1,37.374,,1,25.817,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2322,175,R,A,1902299,1,69.96,,1,37.371,,1,25.692,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2323,175,R,A,1902299,1,71.96,,1,37.363,,1,25.622,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2324,175,R,A,1902299,1,73.96,,1,37.365,,1,25.592,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2325,175,R,A,1902299,1,76.0,,1,37.37,,1,25.543,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2326,175,R,A,1902299,1,78.04,,1,37.377,,1,25.472,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2327,175,R,A,1902299,1,80.0,,1,37.39,,1,25.452,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2328,175,R,A,1902299,1,82.0,,1,37.426,,1,25.385,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2329,175,R,A,1902299,1,84.0,,1,37.438,,1,25.351,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2330,175,R,A,1902299,1,85.96,,1,37.448,,1,25.343,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2331,175,R,A,1902299,1,87.96,,1,37.453,,1,25.324,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2332,175,R,A,1902299,1,89.96,,1,37.453,,1,25.279,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2333,175,R,A,1902299,1,91.96,,1,37.455,,1,25.199,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2334,175,R,A,1902299,1,93.96,,1,37.453,,1,25.121,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2335,175,R,A,1902299,1,96.0,,1,37.447,,1,25.032,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2336,175,R,A,1902299,1,98.04,,1,37.421,,1,24.898,,1,1,25.0923,-53.31103,2025-09-09 20:33:38
2337,138,R,A,1902312,1,0.44,,1,37.558,,1,28.543,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2338,138,R,A,1902312,1,1.0,,1,37.558,,1,28.545,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2339,138,R,A,1902312,1,1.96,,1,37.558,,1,28.544,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2340,138,R,A,1902312,1,2.96,,1,37.557,,1,28.542,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2341,138,R,A,1902312,1,3.96,,1,37.557,,1,28.54,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2342,138,R,A,1902312,1,5.04,,1,37.557,,1,28.544,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2343,138,R,A,1902312,1,6.04,,1,37.558,,1,28.548,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2344,138,R,A,1902312,1,7.0,,1,37.558,,1,28.546,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2345,138,R,A,1902312,1,8.08,,1,37.557,,1,28.544,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2346,138,R,A,1902312,1,9.04,,1,37.557,,1,28.545,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2347,138,R,A,1902312,1,10.24,,1,37.556,,1,28.54,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2348,138,R,A,1902312,1,12.08,,1,37.555,,1,28.537,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2349,138,R,A,1902312,1,14.04,,1,37.555,,1,28.536,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2350,138,R,A,1902312,1,15.92,,1,37.555,,1,28.534,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2351,138,R,A,1902312,1,17.96,,1,37.556,,1,28.532,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2352,138,R,A,1902312,1,20.04,,1,37.555,,1,28.531,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2353,138,R,A,1902312,1,22.04,,1,37.555,,1,28.529,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2354,138,R,A,1902312,1,24.04,,1,37.555,,1,28.518,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2355,138,R,A,1902312,1,26.04,,1,37.555,,1,28.498,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2356,138,R,A,1902312,1,27.96,,1,37.554,,1,28.493,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2357,138,R,A,1902312,1,29.96,,1,37.555,,1,28.493,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2358,138,R,A,1902312,1,32.0,,1,37.555,,1,28.494,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2359,138,R,A,1902312,1,34.0,,1,37.557,,1,28.494,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2360,138,R,A,1902312,1,36.0,,1,37.558,,1,28.495,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2361,138,R,A,1902312,1,38.04,,1,37.56,,1,28.498,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2362,138,R,A,1902312,1,40.04,,1,37.562,,1,28.5,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2363,138,R,A,1902312,1,42.04,,1,37.565,,1,28.502,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2364,138,R,A,1902312,1,44.04,,1,37.568,,1,28.499,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2365,138,R,A,1902312,1,45.96,,1,37.571,,1,28.495,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2366,138,R,A,1902312,1,47.96,,1,37.576,,1,28.501,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2367,138,R,A,1902312,1,49.96,,1,37.586,,1,28.504,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2368,138,R,A,1902312,1,51.92,,1,37.592,,1,28.506,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2369,138,R,A,1902312,1,53.92,,1,37.603,,1,28.503,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2370,138,R,A,1902312,1,55.96,,1,37.607,,1,28.484,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2371,138,R,A,1902312,1,58.0,,1,37.584,,1,28.386,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2372,138,R,A,1902312,1,60.0,,1,37.535,,1,28.116,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2373,138,R,A,1902312,1,62.04,,1,37.465,,1,27.689,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2374,138,R,A,1902312,1,64.04,,1,37.364,,1,27.185,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2375,138,R,A,1902312,1,66.0,,1,37.294,,1,26.6,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2376,138,R,A,1902312,1,67.96,,1,37.268,,1,26.35,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2377,138,R,A,1902312,1,69.96,,1,37.283,,1,26.188,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2378,138,R,A,1902312,1,72.0,,1,37.286,,1,26.129,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2379,138,R,A,1902312,1,74.0,,1,37.289,,1,26.102,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2380,138,R,A,1902312,1,75.92,,1,37.32,,1,25.994,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2381,138,R,A,1902312,1,77.96,,1,37.336,,1,25.819,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2382,138,R,A,1902312,1,79.92,,1,37.323,,1,25.604,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2383,138,R,A,1902312,1,82.0,,1,37.292,,1,25.269,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2384,138,R,A,1902312,1,83.96,,1,37.265,,1,25.099,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2385,138,R,A,1902312,1,85.92,,1,37.266,,1,24.928,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2386,138,R,A,1902312,1,88.0,,1,37.255,,1,24.718,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2387,138,R,A,1902312,1,90.04,,1,37.25,,1,24.657,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2388,138,R,A,1902312,1,92.0,,1,37.248,,1,24.589,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2389,138,R,A,1902312,1,93.96,,1,37.247,,1,24.492,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2390,138,R,A,1902312,1,96.0,,1,37.243,,1,24.391,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2391,138,R,A,1902312,1,98.04,,1,37.238,,1,24.324,,1,1,25.63897,-49.72614,2025-09-10 04:58:25
2392,62,A,A,1902362,1,1.5,,1,36.91885,,1,29.555,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2393,62,A,A,1902362,1,2.3,,1,36.91786,,1,29.556,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2394,62,A,A,1902362,1,3.4,,1,36.91786,,1,29.557,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2395,62,A,A,1902362,1,4.4,,1,36.91786,,1,29.556,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2396,62,A,A,1902362,1,5.4,,1,36.91786,,1,29.556,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2397,62,A,A,1902362,1,6.5,,1,36.91786,,1,29.555,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2398,62,A,A,1902362,1,7.6,,1,36.91786,,1,29.555,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2399,62,A,A,1902362,1,8.6,,1,36.91786,,1,29.555,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2400,62,A,A,1902362,1,9.5,,1,36.91786,,1,29.555,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2401,62,A,A,1902362,1,10.6,,1,36.91786,,1,29.555,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2402,62,A,A,1902362,1,12.5,,1,36.91786,,1,29.556,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2403,62,A,A,1902362,1,14.5,,1,36.91786,,1,29.556,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2404,62,A,A,1902362,1,16.4,,1,36.91786,,1,29.551,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2405,62,A,A,1902362,1,18.4,,1,36.91787,,1,29.549,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2406,62,A,A,1902362,1,20.5,,1,36.91787,,1,29.547,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2407,62,A,A,1902362,1,22.4,,1,36.91787,,1,29.549,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2408,62,A,A,1902362,1,24.5,,1,36.91787,,1,29.548,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2409,62,A,A,1902362,1,26.5,,1,36.91787,,1,29.546,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2410,62,A,A,1902362,1,28.5,,1,36.91687,,1,29.547,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2411,62,A,A,1902362,1,30.5,,1,36.91587,,1,29.546,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2412,62,A,A,1902362,1,32.4,,1,36.91587,,1,29.54,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2413,62,A,A,1902362,1,34.4,,1,36.91288,,1,29.537,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2414,62,A,A,1902362,1,36.4,,1,36.90788,,1,29.53,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2415,62,A,A,1902362,1,38.4,,1,36.89988,,1,29.448,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2416,62,A,A,1902362,1,40.4,,1,36.90787,,1,28.78,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2417,62,A,A,1902362,1,42.4,,1,36.86287,,1,27.622,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2418,62,A,A,1902362,1,44.5,,1,36.86587,,1,27.147,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2419,62,A,A,1902362,1,46.4,,1,36.87187,,1,26.947,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2420,62,A,A,1902362,1,48.5,,1,36.88187,,1,26.772,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2421,62,A,A,1902362,1,50.6,,1,36.91188,,1,26.596,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2422,62,A,A,1902362,1,52.5,,1,36.92987,,1,26.395,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2423,62,A,A,1902362,1,54.4,,1,36.93388,,1,26.293,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2424,62,A,A,1902362,1,56.4,,1,36.95787,,1,26.044,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2425,62,A,A,1902362,1,58.4,,1,36.96188,,1,25.942,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2426,62,A,A,1902362,1,60.4,,1,36.97288,,1,25.787,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2427,62,A,A,1902362,1,62.4,,1,36.98088,,1,25.696,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2428,62,A,A,1902362,1,64.5,,1,36.98188,,1,25.645,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2429,62,A,A,1902362,1,66.4,,1,37.01488,,1,25.528,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2430,62,A,A,1902362,1,68.4,,1,37.01987,,1,25.416,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2431,62,A,A,1902362,1,70.5,,1,37.01188,,1,25.274,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2432,62,A,A,1902362,1,72.4,,1,37.00788,,1,25.171,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2433,62,A,A,1902362,1,74.3,,1,37.01389,,1,25.103,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2434,62,A,A,1902362,1,76.3,,1,37.01388,,1,24.99,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2435,62,A,A,1902362,1,78.5,,1,37.01688,,1,24.802,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2436,62,A,A,1902362,1,80.5,,1,37.00988,,1,24.683,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2437,62,A,A,1902362,1,82.4,,1,37.01288,,1,24.602,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2438,62,A,A,1902362,1,84.5,,1,37.01589,,1,24.447,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2439,62,A,A,1902362,1,86.5,,1,37.01789,,1,24.314,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2440,62,A,A,1902362,1,88.5,,1,37.01689,,1,24.179,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2441,62,A,A,1902362,1,90.5,,1,37.01489,,1,24.048,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2442,62,A,A,1902362,1,92.4,,1,37.00989,,1,23.878,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2443,62,A,A,1902362,1,94.5,,1,37.04589,,1,23.787,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2444,62,A,A,1902362,1,96.5,,1,37.06589,,1,23.743,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2445,62,A,A,1902362,1,98.4,,1,37.06989,,1,23.641,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2446,62,A,A,1902362,1,100.2,,1,37.06489,,1,23.589,,1,1,24.28926,-64.88734,2025-09-10 13:24:31
2447,28,R,A,5907143,1,1.08,,1,36.897,,1,29.573,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2448,28,R,A,5907143,1,2.0,,1,36.897,,1,29.571,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2449,28,R,A,5907143,1,2.96,,1,36.897,,1,29.57,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2450,28,R,A,5907143,1,3.96,,1,36.896,,1,29.572,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2451,28,R,A,5907143,1,5.0,,1,36.896,,1,29.568,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2452,28,R,A,5907143,1,6.04,,1,36.901,,1,29.541,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2453,28,R,A,5907143,1,6.96,,1,36.906,,1,29.486,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2454,28,R,A,5907143,1,7.96,,1,36.915,,1,29.415,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2455,28,R,A,5907143,1,8.96,,1,36.914,,1,29.388,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2456,28,R,A,5907143,1,10.24,,1,36.914,,1,29.38,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2457,28,R,A,5907143,1,12.04,,1,36.913,,1,29.369,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2458,28,R,A,5907143,1,14.04,,1,36.913,,1,29.361,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2459,28,R,A,5907143,1,16.0,,1,36.913,,1,29.356,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2460,28,R,A,5907143,1,17.96,,1,36.914,,1,29.352,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2461,28,R,A,5907143,1,19.96,,1,36.914,,1,29.349,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2462,28,R,A,5907143,1,21.92,,1,36.914,,1,29.345,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2463,28,R,A,5907143,1,23.92,,1,36.915,,1,29.343,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2464,28,R,A,5907143,1,25.96,,1,36.915,,1,29.34,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2465,28,R,A,5907143,1,27.96,,1,36.916,,1,29.337,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2466,28,R,A,5907143,1,30.04,,1,36.916,,1,29.336,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2467,28,R,A,5907143,1,31.96,,1,36.916,,1,29.336,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2468,28,R,A,5907143,1,33.96,,1,36.917,,1,29.336,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2469,28,R,A,5907143,1,36.0,,1,36.918,,1,29.336,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2470,28,R,A,5907143,1,38.0,,1,36.919,,1,29.338,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2471,28,R,A,5907143,1,40.04,,1,36.916,,1,29.334,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2472,28,R,A,5907143,1,42.04,,1,36.907,,1,29.32,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2473,28,R,A,5907143,1,43.96,,1,36.945,,1,28.614,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2474,28,R,A,5907143,1,46.0,,1,36.938,,1,27.136,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2475,28,R,A,5907143,1,48.0,,1,36.938,,1,26.6,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2476,28,R,A,5907143,1,49.96,,1,36.94,,1,26.128,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2477,28,R,A,5907143,1,52.0,,1,36.939,,1,25.74,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2478,28,R,A,5907143,1,54.0,,1,36.933,,1,25.529,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2479,28,R,A,5907143,1,56.04,,1,36.932,,1,25.386,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2480,28,R,A,5907143,1,58.08,,1,36.945,,1,25.299,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2481,28,R,A,5907143,1,60.08,,1,36.953,,1,25.195,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2482,28,R,A,5907143,1,61.96,,1,36.955,,1,25.117,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2483,28,R,A,5907143,1,63.96,,1,36.952,,1,25.004,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2484,28,R,A,5907143,1,66.0,,1,36.944,,1,24.8,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2485,28,R,A,5907143,1,68.0,,1,36.952,,1,24.654,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2486,28,R,A,5907143,1,69.96,,1,36.969,,1,24.624,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2487,28,R,A,5907143,1,71.96,,1,36.976,,1,24.529,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2488,28,R,A,5907143,1,73.96,,1,36.974,,1,24.336,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2489,28,R,A,5907143,1,76.0,,1,36.973,,1,24.194,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2490,28,R,A,5907143,1,78.04,,1,36.983,,1,24.124,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2491,28,R,A,5907143,1,80.04,,1,37.017,,1,24.039,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2492,28,R,A,5907143,1,81.96,,1,37.029,,1,23.957,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2493,28,R,A,5907143,1,83.92,,1,37.036,,1,23.858,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2494,28,R,A,5907143,1,85.92,,1,37.036,,1,23.749,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2495,28,R,A,5907143,1,87.96,,1,37.041,,1,23.656,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
2496,28,R,A,5907143,1,89.96,,1,37.042,,1,23.56,,1,1,23.90744,-62.29632,2025-09-10 22:30:24
